fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G2001250,20,125,37.1895369,-95.7424028,37.139982,-95.695334,35471.0,Montgomery,Kansas,G2001250,37.139982,-95.695334,2021,KIDP0,37.1584,-95.7784,4.748304955186489,True,3953.0,1678.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,3.0,3.0,0.0
G2001270,20,127,38.688204,-96.6514482,38.698154,-96.588826,5923.0,Morris,Kansas,G2001270,38.698154,-96.588826,2021,72455,39.05,-96.75,25.80986513107376,True,4542.0,1706.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,10.0,0.0,10.0
G2001290,20,129,37.1852495,-101.8095163,37.047093,-101.838333,3233.0,Morton,Kansas,G2001290,37.047093,-101.838333,2021,KHQG0,37.1631,-101.3705,26.99674510547777,True,4850.0,1352.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2001310,20,131,39.7910427,-96.0053805,39.829915,-95.962628,10178.0,Nemaha,Kansas,G2001310,39.829915,-95.962628,2021,KFNB0,40.0788,-95.592,26.096801144728204,True,5059.0,1365.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001330,20,133,37.5642833,-95.3156826,37.624963,-95.39482,16512.0,Neosho,Kansas,G2001330,37.624963,-95.39482,2021,KCNU0,37.6688,-95.4851,5.793741889864655,True,3867.0,1844.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001350,20,135,38.4804369,-99.9087452,38.492429,-99.898826,3107.0,Ness,Kansas,G2001350,38.492429,-99.898826,2021,KHYS0,38.8422,-99.2732,41.51064347412274,True,5106.0,1451.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2001370,20,137,39.7838666,-99.8992352,39.820601,-99.878289,5671.0,Norton,Kansas,G2001370,39.820601,-99.878289,2021,KNRN0,39.8504,-99.8947,2.235449177330123,True,5447.0,1296.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,0.0,100.0
G2001390,20,139,38.6484085,-95.7075964,38.698945,-95.711621,16295.0,Osage,Kansas,G2001390,38.698945,-95.711621,2021,KOWI0,38.539,-95.2528,27.1222762048597,True,4394.0,1587.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,13.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2001410,20,141,39.3482608,-98.7679416,39.424792,-98.707572,3858.0,Osborne,Kansas,G2001410,39.424792,-98.707572,2021,KK820,39.7611,-98.7934,23.681704370565217,True,5400.0,1357.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,99.0,99.0,0.0,99.0,8760.0,0.0,8760.0,100.0,0.0,100.0
G2001430,20,143,39.1379632,-97.6548025,39.096434,-97.681833,6091.0,Ottawa,Kansas,G2001430,39.096434,-97.681833,2021,72458,39.55,-97.65,31.38452686786696,True,4795.0,1590.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001450,20,145,38.1814768,-99.2347717,38.178541,-99.147286,6973.0,Pawnee,Kansas,G2001450,38.178541,-99.147286,2021,KGBD0,38.3443,-98.8592,19.3761837477372,True,4889.0,1543.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001470,20,147,39.7845058,-99.3421498,39.757048,-99.349355,5642.0,Phillips,Kansas,G2001470,39.757048,-99.349355,2021,KK820,39.7611,-98.7934,29.530731614426635,True,5400.0,1357.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,99.0,99.0,0.0,99.0,8760.0,0.0,8760.0,100.0,0.0,100.0
G2001490,20,149,39.3821868,-96.3371126,39.258473,-96.316121,21604.0,Pottawatomie,Kansas,G2001490,39.258473,-96.316121,2021,KMHK0,39.141,-96.6708,20.652589472126383,True,4588.0,1720.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001510,20,151,37.6475943,-98.7401199,37.645065,-98.731177,9656.0,Pratt,Kansas,G2001510,37.645065,-98.731177,2021,74543,37.7,-98.75,3.932754102762664,True,4441.0,1757.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,10.0,0.0,10.0
G2001530,20,153,39.7861975,-101.0767378,39.807807,-101.053756,2519.0,Rawlins,Kansas,G2001530,39.807807,-101.053756,2021,KADT0,39.8399,-101.0424,2.2978348396016166,True,5398.0,1430.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,98.0,0.0,98.0,98.0,0.0,98.0,8760.0,0.0,8760.0,99.0,0.0,99.0
G2001550,20,155,37.9481849,-98.0783463,38.050915,-97.933041,64511.0,Reno,Kansas,G2001550,38.050915,-97.933041,2021,KHUT0,38.0655,-97.8606,4.067808382389048,True,4375.0,1808.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001570,20,157,39.8289103,-97.6509213,39.818188,-97.659183,4980.0,Republic,Kansas,G2001570,39.818188,-97.659183,2021,72458,39.55,-97.65,18.53642691780492,True,4795.0,1590.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001590,20,159,38.3471776,-98.2014154,38.321963,-98.201028,10083.0,Rice,Kansas,G2001590,38.321963,-98.201028,2021,KLYO0,38.3428,-98.2269,2.0097175628570456,True,4758.0,1528.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2001610,20,161,39.2912114,-96.7274889,39.189473,-96.633015,71115.0,Riley,Kansas,G2001610,39.189473,-96.633015,2021,KMHK0,39.141,-96.6708,3.913312688936373,True,4588.0,1720.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001630,20,163,39.3460064,-99.3244921,39.314266,-99.316791,5181.0,Rooks,Kansas,G2001630,39.314266,-99.316791,2021,KHLC0,39.3802,-99.8315,27.87617962142122,True,5154.0,1569.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001650,20,165,38.5235917,-99.3091827,38.525797,-99.283593,3307.0,Rush,Kansas,G2001650,38.525797,-99.283593,2021,KHYS0,38.8422,-99.2732,21.86851341519885,True,5106.0,1451.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2001670,20,167,38.9160397,-98.7709489,38.904508,-98.824959,6970.0,Russell,Kansas,G2001670,38.904508,-98.824959,2021,KRSL0,38.8714,-98.8116,2.3977114109358384,True,5007.0,1563.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001690,20,169,38.7863268,-97.6501534,38.815777,-97.606733,55606.0,Saline,Kansas,G2001690,38.815777,-97.606733,2021,74545,38.65,-97.8,15.482320885484944,True,4562.0,1726.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,27.0,11.0,16.0
G2001710,20,171,38.4818768,-100.9063604,38.482303,-100.913605,4936.0,Scott,Kansas,G2001710,38.482303,-100.913605,2021,KTQK0,38.4743,-100.8849,1.6481581228282558,True,5332.0,1329.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,8760.0,0.0,8760.0,15.0,0.0,15.0
G2001730,20,173,37.681045,-97.4610535,37.678808,-97.344603,498365.0,Sedgwick,Kansas,G2001730,37.678808,-97.344603,2021,KBEC0,37.6945,-97.215,7.168904948487239,True,4256.0,1558.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,12.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G2001750,20,175,37.1806229,-100.8549323,37.052196,-100.9161,22952.0,Seward,Kansas,G2001750,37.052196,-100.9161,2021,KLBL0,37.0442,-100.9599,2.4777451595378723,True,4651.0,1558.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001770,20,177,39.0418052,-95.7556639,39.035591,-95.705467,177934.0,Shawnee,Kansas,G2001770,39.035591,-95.705467,2021,KLWC0,39.0111,-95.2165,26.301161589463693,True,4633.0,1555.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001810,20,181,39.3513521,-101.719859,39.349294,-101.726283,6010.0,Sherman,Kansas,G2001810,39.349294,-101.726283,2021,72465,39.3667,-101.7,1.848748459991049,True,5691.0,1141.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001830,20,183,39.7846603,-98.7854295,39.770675,-98.809623,3853.0,Smith,Kansas,G2001830,39.770675,-98.809623,2021,KK820,39.7611,-98.7934,1.086287847344721,True,5400.0,1357.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,99.0,99.0,0.0,99.0,8760.0,0.0,8760.0,100.0,0.0,100.0
G2001850,20,185,38.0356303,-98.7198888,38.00686,-98.736685,4437.0,Stafford,Kansas,G2001850,38.00686,-98.736685,2021,74543,37.7,-98.75,21.214410686682285,True,4441.0,1757.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,10.0,0.0,10.0
G2001890,20,189,37.2009692,-101.3175772,37.190103,-101.322335,5724.0,Stevens,Kansas,G2001890,37.190103,-101.322335,2021,KHQG0,37.1631,-101.3705,3.242189549990832,True,4850.0,1352.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2001910,20,191,37.2366617,-97.4933519,37.304076,-97.406852,24132.0,Sumner,Kansas,G2001910,37.304076,-97.406852,2021,KWLD0,37.1686,-97.0375,22.369992681416225,True,3888.0,1842.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001930,20,193,39.3577058,-101.0834385,39.38443,-101.04619,7900.0,Thomas,Kansas,G2001930,39.38443,-101.04619,2021,KCBK0,39.4274,-101.0466,2.9690199039262897,True,5679.0,1293.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G2001950,20,195,38.9213022,-99.865423,39.004452,-99.881979,3001.0,Trego,Kansas,G2001950,39.004452,-99.881979,2021,KHLC0,39.3802,-99.8315,26.102013045862048,True,5154.0,1569.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2001970,20,197,38.9551537,-96.2012619,38.984769,-96.177572,7053.0,Wabaunsee,Kansas,G2001970,38.984769,-96.177572,2021,KMHK0,39.141,-96.6708,28.57765620547242,True,4588.0,1720.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2002010,20,201,39.7767142,-97.0956108,39.782029,-97.054087,5799.0,Washington,Kansas,G2002010,39.782029,-97.054087,2021,KMYZ0,39.8553,-96.6306,23.037080606775326,True,5149.0,1325.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,13.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2002050,20,205,37.5585146,-95.7451749,37.512574,-95.741217,9409.0,Wilson,Kansas,G2002050,37.512574,-95.741217,2021,KCNU0,37.6688,-95.4851,17.695553326151412,True,3867.0,1844.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2002070,20,207,37.8881968,-95.7584899,37.8733,-95.739522,3309.0,Woodson,Kansas,G2002070,37.8733,-95.739522,2021,KK880,37.8682,-95.3869,19.235955779091885,True,4372.0,1420.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,13.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2002090,20,209,39.1153842,-94.7630866,39.104143,-94.707937,157505.0,Wyandotte,Kansas,G2002090,39.104143,-94.707937,2021,KMKC0,39.1232,-94.5928,6.311282634208032,True,4361.0,1804.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100010,21,1,37.1055589,-85.2813796,37.107756,-85.279096,18656.0,Adair,Kentucky,G2100010,37.107756,-85.279096,2021,KAAS0,37.3583,-85.3094,17.39099547505302,True,3912.0,1262.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G2100030,21,3,36.7507703,-86.192458,36.747908,-86.208056,19956.0,Allen,Kentucky,G2100030,36.747908,-86.208056,2021,KBWG0,36.9645,-86.4197,18.99624891191217,True,3530.0,1670.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100050,21,5,38.0053963,-84.9864171,38.028088,-84.923071,21421.0,Anderson,Kentucky,G2100050,38.028088,-84.923071,2021,KFFT0,38.182,-84.9061,10.674241500597594,True,4175.0,1337.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100070,21,7,37.0513234,-89.0103673,37.04421,-88.97886,8249.0,Ballard,Kentucky,G2100070,37.04421,-88.97886,2021,72435,37.05,-88.7667,11.706644482492653,True,3638.0,1663.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100090,21,9,36.9636713,-85.9251618,36.996774,-85.931813,42173.0,Barren,Kentucky,G2100090,36.996774,-85.931813,2021,KGLW0,37.0318,-85.9537,2.7045831516813217,True,3963.0,1246.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100110,21,11,38.1522485,-83.7376405,38.139441,-83.73656,11591.0,Bath,Kentucky,G2100110,38.139441,-83.73656,2021,KIOB0,38.0581,-83.9796,14.360220048001189,True,4400.0,991.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,1.0,0.0,1.0
G2100130,21,13,36.7226802,-83.6810456,36.687928,-83.701396,28691.0,Bell,Kentucky,G2100130,36.687928,-83.701396,2021,K1A60,36.6106,-83.7374,5.7034544824950375,True,4020.0,995.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,1.0,0.0,1.0
G2100150,21,15,38.9745952,-84.731431,38.9871,-84.679715,118811.0,Boone,Kentucky,G2100150,38.9871,-84.679715,2021,72421,39.05,-84.6667,4.401769710561035,True,4515.0,1279.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,8.0,8.0,0.0
G2100170,21,17,38.2025623,-84.2098602,38.202978,-84.246611,19985.0,Bourbon,Kentucky,G2100170,38.202978,-84.246611,2021,KIOB0,38.0581,-83.9796,17.629379598812733,True,4400.0,991.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,1.0,0.0,1.0
G2100190,21,19,38.3600037,-82.6814063,38.431905,-82.666548,49542.0,Boyd,Kentucky,G2100190,38.431905,-82.666548,2021,72425,38.3667,-82.55,7.753999469029109,True,4130.0,1163.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100210,21,21,37.6181043,-84.8683523,37.635777,-84.799493,28432.0,Boyle,Kentucky,G2100210,37.635777,-84.799493,2021,KDVK0,37.5776,-84.7695,4.3419787428850825,True,4424.0,977.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,15.0,0.0,15.0
G2100230,21,23,38.6803649,-84.1152351,38.702562,-84.070088,8488.0,Bracken,Kentucky,G2100230,38.702562,-84.070088,2021,KK620,38.7041,-84.3918,17.34702851982952,True,4713.0,920.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,8760.0,0.0,8760.0,101.0,0.0,101.0
G2100250,21,25,37.506632,-83.2830396,37.520092,-83.37768,13878.0,Breathitt,Kentucky,G2100250,37.520092,-83.37768,2021,KCPF0,37.3874,-83.2616,11.162082531113246,True,4031.0,972.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,99.0,99.0,0.0,99.0,8760.0,0.0,8760.0,100.0,0.0,100.0
G2100270,21,27,37.777988,-86.4329188,37.770382,-86.410471,20059.0,Breckinridge,Kentucky,G2100270,37.770382,-86.410471,2021,72424,37.9,-85.9667,25.81882853301286,True,4281.0,1146.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100290,21,29,37.969928,-85.7026414,38.022943,-85.655385,74319.0,Bullitt,Kentucky,G2100290,38.022943,-85.655385,2021,72423,38.1833,-85.7333,11.861823202411095,True,3681.0,1816.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,32.0,21.0,11.0
G2100310,21,31,37.2070133,-86.6824707,37.218921,-86.680574,12690.0,Butler,Kentucky,G2100310,37.218921,-86.680574,2021,KBWG0,36.9645,-86.4197,22.709736790324364,True,3530.0,1670.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100330,21,33,37.1486421,-87.8705095,37.127446,-87.87922,12984.0,Caldwell,Kentucky,G2100330,37.127446,-87.87922,2021,74671,36.6667,-87.5,38.11151323055892,True,3563.0,1563.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G2100350,21,35,36.6209783,-88.2740857,36.620185,-88.305814,37191.0,Calloway,Kentucky,G2100350,36.620185,-88.305814,2021,KCEY0,36.6646,-88.3728,4.817510715158887,True,3571.0,1529.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,2.0,2.0,0.0
G2100370,21,37,38.9469811,-84.3795832,39.035049,-84.44141,90336.0,Campbell,Kentucky,G2100370,39.035049,-84.44141,2021,KLUK0,39.1033,-84.4186,4.871847201440502,True,4599.0,1127.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
