fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G1900990,19,99,41.6855513,-93.0541468,41.678374,-93.070038,36842.0,Jasper,Iowa,G1900990,41.678374,-93.070038,2020,72546,41.5333,-93.6531,31.74670286027437,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901010,19,101,41.0068799,-91.9671367,41.013171,-91.964603,16843.0,Jefferson,Iowa,G1901010,41.013171,-91.964603,2020,KIRK0,40.0935,-92.5449,70.46780470439928,True,5545.0,1028.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,39.0,15.0,24.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,30.0,13.0,17.0
G1901030,19,103,41.6687365,-91.5888122,41.679755,-91.55831,130882.0,Johnson,Iowa,G1901030,41.679755,-91.55831,2020,72548,42.55,-92.0667,65.53088920469847,True,6569.0,1037.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,1.0,1.0,0.0
G1901050,19,105,42.1251175,-91.1169141,42.136467,-91.198513,20638.0,Jones,Iowa,G1901050,42.136467,-91.198513,2020,72548,42.55,-92.0667,52.74561182539455,True,6569.0,1037.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,1.0,1.0,0.0
G1901070,19,107,41.3311823,-92.1677213,41.325439,-92.17499,10511.0,Keokuk,Iowa,G1901070,41.325439,-92.17499,2020,72546,41.5333,-93.6531,77.90648736661767,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901090,19,109,43.2124777,-94.213983,43.147016,-94.22057,15543.0,Kossuth,Iowa,G1901090,43.147016,-94.22057,2020,KEST0,43.4074,-94.7464,31.989216580267065,True,7829.0,595.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,77.0,34.0,43.0
G1901110,19,111,40.6475875,-91.4771574,40.55857,-91.396226,35862.0,Lee,Iowa,G1901110,40.55857,-91.396226,2020,KMQB0,40.5201,-90.6524,39.147143922719664,True,5875.0,806.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,12.0,3.0,9.0,12.0,3.0,9.0,12.0,3.0,9.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7722.0,253.0,7469.0
G1901130,19,113,42.0779506,-91.5976735,42.009607,-91.647251,211226.0,Linn,Iowa,G1901130,42.009607,-91.647251,2020,72548,42.55,-92.0667,43.05632613426423,True,6569.0,1037.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,1.0,1.0,0.0
G1901150,19,115,41.2182111,-91.2569936,41.22579,-91.259929,11387.0,Louisa,Iowa,G1901150,41.22579,-91.259929,2020,KMQB0,40.5201,-90.6524,58.17921397432505,True,5875.0,806.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,12.0,3.0,9.0,12.0,3.0,9.0,12.0,3.0,9.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7722.0,253.0,7469.0
G1901170,19,117,41.033344,-93.3314666,41.021148,-93.313045,8898.0,Lucas,Iowa,G1901170,41.021148,-93.313045,2020,72546,41.5333,-93.6531,39.54704287707851,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901190,19,119,43.3835796,-96.2072011,43.385265,-96.218544,11581.0,Lyon,Iowa,G1901190,43.385265,-96.218544,2020,72651,43.5833,-96.75,29.950807102969968,True,6898.0,1120.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,28.0,14.0,14.0
G1901210,19,121,41.3306216,-94.0151842,41.347064,-93.989405,15679.0,Madison,Iowa,G1901210,41.347064,-93.989405,2020,72546,41.5333,-93.6531,21.6564322185596,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901230,19,123,41.3307969,-92.6363663,41.31208,-92.641016,22381.0,Mahaska,Iowa,G1901230,41.31208,-92.641016,2020,72546,41.5333,-93.6531,54.6175538419516,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901250,19,125,41.3314552,-93.093849,41.35483,-93.04269,33309.0,Marion,Iowa,G1901250,41.35483,-93.04269,2020,72546,41.5333,-93.6531,33.93427861684505,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901270,19,127,42.041691,-92.9814523,42.031353,-92.938421,40648.0,Marshall,Iowa,G1901270,42.031353,-92.938421,2020,72546,41.5333,-93.6531,50.39815163544382,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901290,19,129,41.0337028,-95.619101,41.04967,-95.695267,15059.0,Mills,Iowa,G1901290,41.04967,-95.695267,2020,72554,41.1167,-95.9,11.624789278334733,True,5877.0,1201.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7840.0,222.0,7618.0
G1901310,19,131,43.3485643,-92.7844663,43.336257,-92.803247,10776.0,Mitchell,Iowa,G1901310,43.336257,-92.803247,2020,KMCW0,43.1578,-93.3313,29.296845936212605,True,7390.0,719.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,41.0,23.0,18.0
G1901330,19,133,42.0494317,-95.9565661,42.063026,-95.985135,9243.0,Monona,Iowa,G1901330,42.063026,-95.985135,2020,72557,42.3833,-96.05,22.37628439995705,True,6533.0,1040.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,103.0,10.0,93.0,103.0,10.0,93.0,103.0,10.0,93.0,148.0,10.0,138.0,5.0,5.0,0.0,5.0,5.0,0.0,8784.0,0.0,8784.0,8.0,5.0,3.0
G1901350,19,135,41.0288473,-92.8696415,41.035615,-92.827682,7970.0,Monroe,Iowa,G1901350,41.035615,-92.827682,2020,72546,41.5333,-93.6531,54.94526631130452,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901370,19,137,41.0217348,-95.1577896,41.008619,-95.167995,10740.0,Montgomery,Iowa,G1901370,41.008619,-95.167995,2020,72554,41.1167,-95.9,38.85853989027332,True,5877.0,1201.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7840.0,222.0,7618.0
G1901390,19,139,41.483776,-91.1186992,41.464065,-91.078997,42745.0,Muscatine,Iowa,G1901390,41.464065,-91.078997,2020,72544,41.45,-90.0167,55.01625317688196,True,5692.0,1078.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,17.0,6.0,11.0,17.0,6.0,11.0,17.0,6.0,11.0,36.0,9.0,27.0,12.0,6.0,6.0,8.0,6.0,2.0,8784.0,0.0,8784.0,12.0,7.0,5.0
G1901410,19,141,43.0837455,-95.6256244,43.126413,-95.690881,14398.0,O'Brien,Iowa,G1901410,43.126413,-95.690881,2020,KEST0,43.4074,-94.7464,51.33096008122532,True,7829.0,595.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,77.0,34.0,43.0
G1901430,19,143,43.3785421,-95.6337878,43.38638,-95.680373,6462.0,Osceola,Iowa,G1901430,43.38638,-95.680373,2020,KEST0,43.4074,-94.7464,46.91144065349378,True,7829.0,595.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,77.0,34.0,43.0
G1901450,19,145,40.7390902,-95.1442898,40.747616,-95.188476,15932.0,Page,Iowa,G1901450,40.747616,-95.188476,2020,KAFK0,40.6054,-95.8678,36.928099754777854,True,5462.0,1227.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7883.0,227.0,7656.0
G1901470,19,147,43.0753374,-94.6690546,43.099878,-94.690212,9421.0,Palo Alto,Iowa,G1901470,43.099878,-94.690212,2020,KEST0,43.4074,-94.7464,21.435018684856534,True,7829.0,595.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,77.0,34.0,43.0
G1901490,19,149,42.7375854,-96.2158638,42.747907,-96.203431,24986.0,Plymouth,Iowa,G1901490,42.747907,-96.203431,2020,72557,42.3833,-96.05,26.374069412876544,True,6533.0,1040.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,103.0,10.0,93.0,103.0,10.0,93.0,103.0,10.0,93.0,148.0,10.0,138.0,5.0,5.0,0.0,5.0,5.0,0.0,8784.0,0.0,8784.0,8.0,5.0,3.0
G1901510,19,151,42.7340333,-94.6782789,42.745402,-94.700868,7310.0,Pocahontas,Iowa,G1901510,42.745402,-94.700868,2020,KEST0,43.4074,-94.7464,45.79731350580406,True,7829.0,595.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,77.0,34.0,43.0
G1901530,19,153,41.6842807,-93.5697204,41.623296,-93.641654,430640.0,Polk,Iowa,G1901530,41.623296,-93.641654,2020,72546,41.5333,-93.6531,6.246199199800149,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901550,19,155,41.3401835,-95.5449053,41.278533,-95.79515,93158.0,Pottawattamie,Iowa,G1901550,41.278533,-95.79515,2020,72550,41.3,-95.9,5.641836581461391,True,5832.0,1376.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,80.0,21.0,59.0
G1901570,19,157,41.6845262,-92.5228819,41.709953,-92.620663,18914.0,Poweshiek,Iowa,G1901570,41.709953,-92.620663,2020,72546,41.5333,-93.6531,54.7045359520982,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901590,19,159,40.7353342,-94.2442514,40.733763,-94.23852,5131.0,Ringgold,Iowa,G1901590,40.733763,-94.23852,2020,KLWD0,40.6333,-93.9022,18.93931164374484,True,5888.0,1047.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,10.0,16.0,9.0,7.0,8784.0,0.0,8784.0,62.0,21.0,41.0
G1901610,19,161,42.3875259,-95.1052244,42.375805,-95.088801,10350.0,Sac,Iowa,G1901610,42.375805,-95.088801,2020,72557,42.3833,-96.05,49.06105160977066,True,6533.0,1040.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,103.0,10.0,93.0,103.0,10.0,93.0,103.0,10.0,93.0,148.0,10.0,138.0,5.0,5.0,0.0,5.0,5.0,0.0,8784.0,0.0,8784.0,8.0,5.0,3.0
G1901630,19,163,41.6420791,-90.6222889,41.563153,-90.567812,165224.0,Scott,Iowa,G1901630,41.563153,-90.567812,2020,72544,41.45,-90.0167,29.56820454683932,True,5692.0,1078.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,17.0,6.0,11.0,17.0,6.0,11.0,17.0,6.0,11.0,36.0,9.0,27.0,12.0,6.0,6.0,8.0,6.0,2.0,8784.0,0.0,8784.0,12.0,7.0,5.0
G1901650,19,165,41.6790143,-95.3089173,41.665153,-95.320336,12167.0,Shelby,Iowa,G1901650,41.665153,-95.320336,2020,72550,41.3,-95.9,39.20185851430886,True,5832.0,1376.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,80.0,21.0,59.0
G1901670,19,167,43.082646,-96.1780098,43.079825,-96.16727,33704.0,Sioux,Iowa,G1901670,43.079825,-96.16727,2020,72651,43.5833,-96.75,45.47326002771458,True,6898.0,1120.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,28.0,14.0,14.0
G1901690,19,169,42.0375379,-93.4660934,42.026371,-93.601827,89542.0,Story,Iowa,G1901690,42.026371,-93.601827,2020,72546,41.5333,-93.6531,34.170175242460665,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901710,19,171,42.074848,-92.5294115,42.065599,-92.542587,17767.0,Tama,Iowa,G1901710,42.065599,-92.542587,2020,72548,42.55,-92.0667,41.36959656845485,True,6569.0,1037.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,1.0,1.0,0.0
G1901730,19,173,40.7379489,-94.6971082,40.755364,-94.673438,6317.0,Taylor,Iowa,G1901730,40.755364,-94.673438,2020,KLWD0,40.6333,-93.9022,41.27315072801719,True,5888.0,1047.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,10.0,16.0,9.0,7.0,8784.0,0.0,8784.0,62.0,21.0,41.0
G1901750,19,175,41.0285502,-94.2450907,41.053083,-94.318925,12534.0,Union,Iowa,G1901750,41.053083,-94.318925,2020,KLWD0,40.6333,-93.9022,36.27239476560813,True,5888.0,1047.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,10.0,16.0,9.0,7.0,8784.0,0.0,8784.0,62.0,21.0,41.0
G1901770,19,177,40.7541168,-91.952943,40.745557,-91.939134,7570.0,Van Buren,Iowa,G1901770,40.745557,-91.939134,2020,KIRK0,40.0935,-92.5449,55.18203829570152,True,5545.0,1028.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,39.0,15.0,24.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,30.0,13.0,17.0
G1901790,19,179,41.0312631,-92.4094822,41.016218,-92.418385,35625.0,Wapello,Iowa,G1901790,41.016218,-92.418385,2020,KIRK0,40.0935,-92.5449,64.09861700994472,True,5545.0,1028.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,39.0,15.0,24.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,30.0,13.0,17.0
G1901810,19,181,41.3368623,-93.5642216,41.400885,-93.588243,46225.0,Warren,Iowa,G1901810,41.400885,-93.588243,2020,72546,41.5333,-93.6531,9.745746665508394,True,6070.0,1150.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,52.0,24.0,28.0
G1901830,19,183,41.3294012,-91.7250523,41.361978,-91.695465,21704.0,Washington,Iowa,G1901830,41.361978,-91.695465,2020,KMQB0,40.5201,-90.6524,79.66804643225991,True,5875.0,806.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,12.0,3.0,9.0,12.0,3.0,9.0,12.0,3.0,9.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7722.0,253.0,7469.0
G1901850,19,185,40.7399827,-93.3326126,40.740054,-93.312926,6403.0,Wayne,Iowa,G1901850,40.740054,-93.312926,2020,KLWD0,40.6333,-93.9022,31.742327635287268,True,5888.0,1047.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,10.0,16.0,9.0,7.0,8784.0,0.0,8784.0,62.0,21.0,41.0
G1901870,19,187,42.4335786,-94.1758309,42.480374,-94.179066,38013.0,Webster,Iowa,G1901870,42.480374,-94.179066,2020,KMCW0,43.1578,-93.3313,63.5346919150421,True,7390.0,719.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,41.0,23.0,18.0
G1901890,19,189,43.3781243,-93.7434883,43.34288,-93.667031,10866.0,Winnebago,Iowa,G1901890,43.34288,-93.667031,2020,KMCW0,43.1578,-93.3313,21.189449668320027,True,7390.0,719.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,41.0,23.0,18.0
G1901910,19,191,43.2929889,-91.850788,43.281284,-91.814375,21056.0,Winneshiek,Iowa,G1901910,43.281284,-91.814375,2020,72643,43.8833,-91.25,50.279543131236046,True,6619.0,998.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,3.0,3.0,0.0
G1901930,19,193,42.3932198,-96.0532956,42.483225,-96.344174,102172.0,Woodbury,Iowa,G1901930,42.483225,-96.344174,2020,72557,42.3833,-96.05,16.51397141431973,True,6533.0,1040.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,103.0,10.0,93.0,103.0,10.0,93.0,103.0,10.0,93.0,148.0,10.0,138.0,5.0,5.0,0.0,5.0,5.0,0.0,8784.0,0.0,8784.0,8.0,5.0,3.0
G1901950,19,195,43.373491,-93.2485332,43.36654,-93.252258,7598.0,Worth,Iowa,G1901950,43.36654,-93.252258,2020,KMCW0,43.1578,-93.3313,14.960825806171677,True,7390.0,719.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,41.0,23.0,18.0
G1901970,19,197,42.7330073,-93.7347352,42.732195,-93.755488,13229.0,Wright,Iowa,G1901970,42.732195,-93.755488,2020,KMCW0,43.1578,-93.3313,36.40067581503656,True,7390.0,719.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,41.0,23.0,18.0
G2000010,20,1,37.8842285,-95.3009448,37.896584,-95.367053,13371.0,Allen,Kansas,G2000010,37.896584,-95.367053,2020,KCNU0,37.6688,-95.4851,17.007327344446193,True,4003.0,1684.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7.0,5.0,2.0
G2000030,20,3,38.2151139,-95.2920464,38.250112,-95.264386,8102.0,Anderson,Kansas,G2000030,38.250112,-95.264386,2020,KCNU0,37.6688,-95.4851,41.9258162604744,True,4003.0,1684.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7.0,5.0,2.0
G2000050,20,5,39.5325441,-95.3133975,39.555583,-95.181488,16924.0,Atchison,Kansas,G2000050,39.555583,-95.181488,2020,72446,39.2972,-94.7306,29.9631570513635,True,4777.0,1350.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,19.0,14.0,5.0
G2000070,20,7,37.2229059,-98.685052,37.212182,-98.557384,4861.0,Barber,Kansas,G2000070,37.212182,-98.557384,2020,72451,37.7667,-99.1333,49.64661107200096,True,4817.0,1448.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2000090,20,9,38.4812394,-98.7678374,38.394738,-98.757739,27674.0,Barton,Kansas,G2000090,38.394738,-98.757739,2020,KLYO0,38.3428,-98.2269,28.97927386515973,True,4934.0,1359.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8784.0,0.0,8784.0,1.0,1.0,0.0,1.0,1.0,0.0,8784.0,0.0,8784.0,8032.0,180.0,7852.0
G2000110,20,11,37.8560997,-94.8509284,37.845557,-94.749443,15173.0,Bourbon,Kansas,G2000110,37.845557,-94.749443,2020,KCNU0,37.6688,-95.4851,42.00067231906983,True,4003.0,1684.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7.0,5.0,2.0
G2000130,20,13,39.8259308,-95.5699047,39.801273,-95.550384,9984.0,Brown,Kansas,G2000130,39.801273,-95.550384,2020,72456,39.0667,-95.1333,55.41979418847056,True,4683.0,1491.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,10.0,6.0,4.0
G2000150,20,15,37.7736487,-96.8388402,37.727135,-96.989771,65880.0,Butler,Kansas,G2000150,37.727135,-96.989771,2020,72450,37.65,-97.1,8.045363213699975,True,4317.0,1692.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,8.0,6.0,2.0
